"Redeem id","Creator id","Sender id","Diamonds earned from this gifter (so far)","Gifter spend coins on this creator (so far)","Gifter total purchased coins (so far)","Share","Flag","Suspicious diamonds","Sum of suspicious diamonds","Sum of diamonds earned from this gifter (so far)","Fraud ratio","Is fraudulent"
"5140242","2733754426","2912147171","69","99","345","0.28695652173913043478",0,"0","348","1925","0.18077922077922077922",False
"5140242","2733754426","2905776977","280","403","200","2.0150000000000000",1,"280","348","1925","0.18077922077922077922",False
"5140242","2733754426","2593352138","39","57","200","0.28500000000000000000",0,"0","348","1925","0.18077922077922077922",False
"5140242","2733754426","2872881563","103","148","200","0.74000000000000000000",0,"0","348","1925","0.18077922077922077922",False
"5140242","2733754426","2524262440","34","49","745","0.06577181208053691275",0,"0","348","1925","0.18077922077922077922",False
"5140242","2733754426","2816234595","34","49","345","0.14202898550724637681",0,"0","348","1925","0.18077922077922077922",False
"5140242","2733754426","2857661989","37","49","1220","0.04016393442622950820",0,"0","348","1925","0.18077922077922077922",False
"5140242","2733754426","2753109843","60","87","1000","0.08700000000000000000",0,"0","348","1925","0.18077922077922077922",False
"5140242","2733754426","2532355752","34","49","2140","0.02289719626168224299",0,"0","348","1925","0.18077922077922077922",False
"5140242","2733754426","2720610662","44","65","200","0.32500000000000000000",0,"0","348","1925","0.18077922077922077922",False
"5142038","2839763257","2708794472","153","222","1100","0.20181818181818181818",0,"0","906","6317","0.14342251068545195504",False
"5142038","2839763257","2919743989","74","107","1340","0.07985074626865671642",0,"0","906","6317","0.14342251068545195504",False
"5142038","2839763257","2627583578","768","1098","4400","0.24954545454545454545",0,"0","906","6317","0.14342251068545195504",False
"5142038","2839763257","2814526915","69","99","2800","0.03535714285714285714",0,"0","906","6317","0.14342251068545195504",False
"5142038","2839763257","2882834125","69","99","270","0.36666666666666666667",0,"0","906","6317","0.14342251068545195504",False
"5142038","2839763257","2761931361","69","99","200","0.49500000000000000000",0,"0","906","6317","0.14342251068545195504",False
"5142038","2839763257","2551398184","208","298","1500","0.19866666666666666667",0,"0","906","6317","0.14342251068545195504",False
"5142038","2839763257","2906692727","129","178","7250","0.02455172413793103448",0,"0","906","6317","0.14342251068545195504",False
"5142038","2839763257","2641391008","69","99","750","0.13200000000000000000",0,"0","906","6317","0.14342251068545195504",False
"5142038","2839763257","2794913773","69","99","24200","0.00409090909090909091",0,"0","906","6317","0.14342251068545195504",False
"5142038","2839763257","2797209513","69","99","11350","0.00872246696035242291",0,"0","906","6317","0.14342251068545195504",False
"5142038","2839763257","2750405639","69","99","100","0.99000000000000000000",1,"69","906","6317","0.14342251068545195504",False
"5142038","2839763257","2824300099","699","999","4700","0.21255319148936170213",0,"0","906","6317","0.14342251068545195504",False
"5142038","2839763257","2635217454","69","99","4180","0.02368421052631578947",0,"0","906","6317","0.14342251068545195504",False
"5142038","2839763257","2666632510","69","99","1945","0.05089974293059125964",0,"0","906","6317","0.14342251068545195504",False
"5142038","2839763257","2918780671","138","198","1300","0.15230769230769230769",0,"0","906","6317","0.14342251068545195504",False
"5142038","2839763257","2750202637","69","99","200","0.49500000000000000000",0,"0","906","6317","0.14342251068545195504",False
"5142038","2839763257","2833199845","69","99","1150","0.08608695652173913043",0,"0","906","6317","0.14342251068545195504",False
"5142038","2839763257","2861925485","41","59","600","0.09833333333333333333",0,"0","906","6317","0.14342251068545195504",False
"5142038","2839763257","2799500075","69","99","1850","0.05351351351351351351",0,"0","906","6317","0.14342251068545195504",False
"5142038","2839763257","2807750599","699","999","4600","0.21717391304347826087",0,"0","906","6317","0.14342251068545195504",False
"5142038","2839763257","2894729707","69","99","600","0.16500000000000000000",0,"0","906","6317","0.14342251068545195504",False
"5142038","2839763257","2785482409","699","999","2500","0.39960000000000000000",0,"0","906","6317","0.14342251068545195504",False
"5142038","2839763257","2587387406","138","198","240","0.82500000000000000000",1,"138","906","6317","0.14342251068545195504",False
"5142038","2839763257","2700467726","699","999","1050","0.95142857142857142857",1,"699","906","6317","0.14342251068545195504",False
"5142038","2839763257","2865879735","138","198","540","0.36666666666666666667",0,"0","906","6317","0.14342251068545195504",False
"5142038","2839763257","2751767397","69","99","240","0.41250000000000000000",0,"0","906","6317","0.14342251068545195504",False
"5142038","2839763257","2737962380","69","99","300","0.33000000000000000000",0,"0","906","6317","0.14342251068545195504",False
"5142038","2839763257","2696610340","699","999","4500","0.22200000000000000000",0,"0","906","6317","0.14342251068545195504",False
"5137376","2717070168","2624396154","41","59","8585","0.00687245195107746069",0,"0","0","21172","0.000000000000000000000000",False
"5137376","2717070168","2830364321","21126","30186","57200","0.52772727272727272727",0,"0","0","21172","0.000000000000000000000000",False
"5137376","2717070168","2889060797","5","8","16095","0.00049704877291084188",0,"0","0","21172","0.000000000000000000000000",False
"5137212","2684770658","2691809362","206","296","300","0.98666666666666666667",1,"206","206","206","1.00000000000000000000",True
"5139508","2791468193","2750662983","5","8","3760","0.00212765957446808511",0,"0","0","5","0.00000000000000000000",False
"5142920","2803919381","2520914855","10957","15655","34900","0.44856733524355300860",0,"0","0","10957","0.000000000000000000000000",False
"5137336","2793984417","2794421563","892","1276","2900","0.44000000000000000000",0,"0","0","892","0.00000000000000000000",False
"5143116","2878894311","2742314689","2869","4099","15000","0.27326666666666666667",0,"0","0","2869","0.00000000000000000000",False
"5137616","2828246459","2533845894","1750","2500","5200","0.48076923076923076923",0,"0","0","1750","0.00000000000000000000",False
"5139086","2828246459","2765175721","55","79","5800","0.01362068965517241379",0,"0","0","3788","0.00000000000000000000",False
"5139086","2828246459","375162763","139","199","8000","0.02487500000000000000",0,"0","0","3788","0.00000000000000000000",False
"5139086","2828246459","2516821177","143","206","5025","0.04099502487562189055",0,"0","0","3788","0.00000000000000000000",False
"5139086","2828246459","2761800763","1607","2297","101248","0.02268686788874841972",0,"0","0","3788","0.00000000000000000000",False
"5139086","2828246459","2542116016","15","24","745","0.03221476510067114094",0,"0","0","3788","0.00000000000000000000",False
"5139086","2828246459","2564728320","5","8","2850","0.00280701754385964912",0,"0","0","3788","0.00000000000000000000",False
"5139086","2828246459","2536218284","5","8","1075","0.00744186046511627907",0,"0","0","3788","0.00000000000000000000",False
"5139086","2828246459","2533845894","1750","2500","5200","0.48076923076923076923",0,"0","0","3788","0.00000000000000000000",False
"5139086","2828246459","2454076563","69","99","2100","0.04714285714285714286",0,"0","0","3788","0.00000000000000000000",False
"5144536","2733715284","2877639553","442","634","8100","0.07827160493827160494",0,"0","0","1679","0.00000000000000000000",False
"5144536","2733715284","2548397672","970","1387","9395","0.14763171899946780202",0,"0","0","1679","0.00000000000000000000",False
"5144536","2733715284","2736649836","193","277","4180","0.06626794258373205742",0,"0","0","1679","0.00000000000000000000",False
"5144536","2733715284","2659494834","69","99","220","0.45000000000000000000",0,"0","0","1679","0.00000000000000000000",False
"5144536","2733715284","2867218665","5","8","1320","0.00606060606060606061",0,"0","0","1679","0.00000000000000000000",False
"5138306","2807257533","2630488082","5","8","2100","0.00380952380952380952",0,"0","1420","1425","0.99649122807017543860",True
"5138306","2807257533","2529576766","699","999","1150","0.86869565217391304348",1,"699","1420","1425","0.99649122807017543860",True
"5138306","2807257533","2781373353","721","1036","1050","0.98666666666666666667",1,"721","1420","1425","0.99649122807017543860",True
"5143426","2691912338","2707494136","89","128","73150","0.00174982911825017088",0,"0","0","2271","0.00000000000000000000",False
"5143426","2691912338","2640501962","2107","2926","705000","0.00415035460992907801",0,"0","0","2271","0.00000000000000000000",False
"5143426","2691912338","2871061793","70","100","90000","0.00111111111111111111",0,"0","0","2271","0.00000000000000000000",False
"5143426","2691912338","2897489615","5","8","2700","0.00296296296296296296",0,"0","0","2271","0.00000000000000000000",False
"5137460","2686551654","2665064288","4199","5999","7000","0.85700000000000000000",1,"4199","4199","12147","0.34568206141434098954",False
"5137460","2686551654","2855325761","209","299","12000","0.02491666666666666667",0,"0","4199","12147","0.34568206141434098954",False
"5137460","2686551654","376064609","6221","8891","15000","0.59273333333333333333",0,"0","4199","12147","0.34568206141434098954",False
"5137460","2686551654","2728692678","209","299","1100","0.27181818181818181818",0,"0","4199","12147","0.34568206141434098954",False
"5137460","2686551654","2746464461","209","299","30000","0.00996666666666666667",0,"0","4199","12147","0.34568206141434098954",False
"5137460","2686551654","2885990717","209","299","3557","0.08405960078718020804",0,"0","4199","12147","0.34568206141434098954",False
"5137460","2686551654","2919016293","209","299","2300","0.13000000000000000000",0,"0","4199","12147","0.34568206141434098954",False
"5137460","2686551654","2711301542","209","299","2040","0.14656862745098039216",0,"0","4199","12147","0.34568206141434098954",False
"5137460","2686551654","2854128151","264","378","1450","0.26068965517241379310",0,"0","4199","12147","0.34568206141434098954",False
"5137460","2686551654","2683422484","209","299","1650","0.18121212121212121212",0,"0","4199","12147","0.34568206141434098954",False
"5143810","2520029831","2751519869","4799","6387","52800","0.12096590909090909091",0,"0","5439","183274","0.02967687724390802842",False
"5143810","2520029831","2657483426","1676","1998","2500","0.79920000000000000000",0,"0","5439","183274","0.02967687724390802842",False
"5143810","2520029831","2919713067","15","24","100","0.24000000000000000000",0,"0","5439","183274","0.02967687724390802842",False
"5143810","2520029831","2869882289","246","297","380625","0.00078029556650246305",0,"0","5439","183274","0.02967687724390802842",False
"5143810","2520029831","2592405988","210","250","141750","0.00176366843033509700",0,"0","5439","183274","0.02967687724390802842",False
"5143810","2520029831","2831053317","840","1000","16500","0.06060606060606060606",0,"0","5439","183274","0.02967687724390802842",False
"5143810","2520029831","2643318224","107","132","17000","0.00776470588235294118",0,"0","5439","183274","0.02967687724390802842",False
"5143810","2520029831","2686384888","1527","1822","176500","0.01032294617563739377",0,"0","5439","183274","0.02967687724390802842",False
"5143810","2520029831","2889060797","57","95","24917","0.00381265802464181081",0,"0","5439","183274","0.02967687724390802842",False
"5143810","2520029831","2858209133","130938","155986","425000","0.36702588235294117647",0,"0","5439","183274","0.02967687724390802842",False
"5143810","2520029831","2812574783","504","600","17940","0.03344481605351170569",0,"0","5439","183274","0.02967687724390802842",False
"5143810","2520029831","2541656096","1509","1799","82500","0.02180606060606060606",0,"0","5439","183274","0.02967687724390802842",False
"5143810","2520029831","2787392451","115","138","6500","0.02123076923076923077",0,"0","5439","183274","0.02967687724390802842",False
"5143810","2520029831","2692470690","840","1000","5200","0.19230769230769230769",0,"0","5439","183274","0.02967687724390802842",False
